"","source.plate","source.row","source.column","destination.plate","destination.row","destination.column","vol.ul"
"7491","2","E","5","20","D","10","10"
"7492","2","E","8","20","D","10","10"
"7493","1","E","2","20","E","10","10"
"7494","1","E","8","20","E","10","10"
"7495","2","E","5","20","E","10","10"
"7496","2","E","11","20","E","10","10"
"7497","1","E","2","20","F","10","10"
"7498","1","E","8","20","F","10","10"
"7499","2","E","8","20","F","10","10"
"7500","2","E","11","20","F","10","10"
"7501","1","E","2","20","G","10","10"
"7502","1","E","11","20","G","10","10"
"7503","2","E","2","20","G","10","10"
"7504","2","E","5","20","G","10","10"
"7505","1","E","2","20","H","10","10"
"7506","1","E","11","20","H","10","10"
"7507","2","E","2","20","H","10","10"
"7508","2","E","8","20","H","10","10"
"7509","1","E","2","20","A","11","10"
"7510","1","E","11","20","A","11","10"
"7511","2","E","2","20","A","11","10"
"7512","2","E","11","20","A","11","10"
"7513","1","E","2","20","B","11","10"
"7514","1","E","11","20","B","11","10"
"7515","2","E","5","20","B","11","10"
"7516","2","E","8","20","B","11","10"
"7517","1","E","2","20","C","11","10"
"7518","1","E","11","20","C","11","10"
"7519","2","E","5","20","C","11","10"
"7520","2","E","11","20","C","11","10"
"7521","1","E","2","20","D","11","10"
"7522","1","E","11","20","D","11","10"
"7523","2","E","8","20","D","11","10"
"7524","2","E","11","20","D","11","10"
"7525","1","E","2","20","E","11","10"
"7526","2","E","2","20","E","11","10"
"7527","2","E","5","20","E","11","10"
"7528","2","E","8","20","E","11","10"
"7529","1","E","2","20","F","11","10"
"7530","2","E","2","20","F","11","10"
"7531","2","E","5","20","F","11","10"
"7532","2","E","11","20","F","11","10"
"7533","1","E","2","20","G","11","10"
"7534","2","E","2","20","G","11","10"
"7535","2","E","8","20","G","11","10"
"7536","2","E","11","20","G","11","10"
"7537","1","E","2","20","H","11","10"
"7538","2","E","5","20","H","11","10"
"7539","2","E","8","20","H","11","10"
"7540","2","E","11","20","H","11","10"
"7541","1","E","5","20","A","12","10"
"7542","1","E","8","20","A","12","10"
"7543","1","E","11","20","A","12","10"
"7544","2","E","2","20","A","12","10"
"7545","1","E","5","20","B","12","10"
"7546","1","E","8","20","B","12","10"
"7547","1","E","11","20","B","12","10"
